id,source,sender,subject,body,timestamp,category,priority_label,action_required,action_text,label_source,confidence,decision_path
sms_276,sms,CP-AXISMR,(none),"Dear Customer, Binge your favourite series with a FREE SonyLiv Premium subscription worth INR 1499 on Axis Bank MYZONE Credit Card. Apply now! https://Axbk.in/AXISMR/vf7UIkJkBg1",2024-12-10T10:02:31+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_disagree,0.92,rule+llm_disagree
sms_277,sms,JK-620016,(none),"మీ Jio నంబర్ 6304993823 యొక్క ప్లాన్ గడువు త్వరలో ముగియనున్నది. Rs.899 తో రీఛార్జ్ చేయండి, 90 రోజుల పాటు రోజుకు 2 GB డేటా, అన్‌లిమిటెడ్ 5G  మరియు అపరమితమైన కాల్స్ తో ఆనందించండి. రీఛార్జ్ చేయడానికి ఈ లింక్ www.jio.com/r/AeMMphg22 క్లిక్ చేయండి. T&C apply.",2024-12-10T12:01:05+00:00,promotion,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_278,sms,JX-620016,(none),"మీ Jio నంబర్ 6304993823 యొక్క ప్లాన్ గడువు త్వరలో ముగియనున్నది. Rs.799 తో రీఛార్జ్ చేయండి, 84 రోజుల పాటు రోజుకు 1.5GB డేటా  మరియు అపరమితమైన కాల్స్ తో ఆనందించండి. రీఛార్జ్ చేయడానికి ఈ లింక్ www.jio.com/r/AeXnwS7gS క్లిక్ చేయండి. T&C apply.",2024-12-10T15:54:44+00:00,transaction,high,1,Verify transaction details and report if unauthorised.,rule+llm_disagree,0.92,rule+llm_disagree
sms_279,sms,JA-JIOINF,(none),"ప్రియమైన Jio వినియోగదారునకు, మీరు ఇటీవల అపరిమిత JioTrue5G ను ఆస్వాదించారని మేము ఆశిస్తున్నాము. మీ ప్రస్తుత ప్లాన్ చెల్లుబాటు గడువు త్వరలో ముగుస్తుంది. అన్‌లిమిటెడ్ Jio True 5G ను ఉపయోగించడం కొనసాగించడానికి, మీరు 2 GB/రోజు లేదా అంతకంటే ఎక్కువ ప్లాన్‌తో రీఛార్జ్ చేశారని నిర్ధారించుకోండి. ఇప్పుడే రీఛార్జ్ చేయండి - www.jio.com/r/QEXFm0vpz ప్రేమతో మీ Jio.",2024-12-10T16:04:21+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_280,sms,57575788,(none),This is your One Time Password: 411954 from Amazon.jobs,2024-12-10T18:27:52+00:00,security,high,1,Use OTP 411954; do not share.,rule+llm_agree,0.98,rule+llm_agree
sms_281,sms,57575782,(none),SMS updates on Amazon job applications are enabled! Message frequency varies. Standard message & data rates may apply. Reply HELP for support or STOP to cancel.,2024-12-10T18:28:06+00:00,notification,medium,0,,llm,0.9,llm
sms_282,sms,JD-SBIUPI,(none),Dear UPI user A/C X6996 debited by 11.0 on date 10Dec24 trf to Harshhidhhi Pan Refno 471158064246. If not u? call 1800111109. -SBI,2024-12-10T18:40:24+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_agree,0.98,rule+llm_agree
sms_283,sms,918074409844,(none),"Dear Customer, You have a missed call from +918074409844 The last missed call was at 07:31 PM on 10-Dec-2024 Thankyou, Team Jio.",2024-12-10T19:35:30+00:00,notification,low,0,,rule+llm_agree,0.98,rule+llm_agree
sms_284,sms,919346241287,(none),"Dear Customer, You have a missed call from +919346241287 The last missed call was at 08:21 PM on 10-Dec-2024 Thankyou, Team Jio.",2024-12-10T20:22:24+00:00,notification,low,0,,rule+llm_agree,0.98,rule+llm_agree
sms_285,sms,JA-JIOPAY,(none),ప్రస్తుత రీఛార్జ్ ప్లాన్ 11-Dec-24 20:43 Hrsన ముగుస్తుంది ! Jio నంబర్ : 6304993823 ప్లాన్ వివరాలు  : Rs899_90D_2GB/D_20GB MyJioని ఉపయోగించి రీఛార్జ్ చేసుకోండి మరియు అన్ని రీఛార్జ్‌లపై జీరో కన్వినెన్స్ ఛార్జీలను ఆస్వాదించండి. రీఛార్జ్ చేయడానికి - http://tiny.jio.com/rechargeSMS,2024-12-10T20:52:03+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_286,sms,JA-JIOPAY,(none),ప్రస్తుత డేటా ప్యాక్ గడువు 11-Dec-24 20:43 Hrs న ముగుస్తుంది ! Jio నంబర్ : 6304993823 ప్యాక్ వివరాలు  : MRP 19 MyJioని ఉపయోగించి రీఛార్జ్ చేసుకోండి మరియు అన్ని రీఛార్జ్‌లపై జీరో కన్వినెన్స్ ఛార్జీలను ఆస్వాదించండి. డేటా ప్యాక్‌ని కొనుగోలు చేయడానికి - http://tiny.jio.com/databooster,2024-12-10T20:52:05+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_287,sms,JA-JIOPAY,(none),ప్రస్తుత డేటా ప్యాక్ గడువు 11-Dec-24 20:43 Hrs న ముగుస్తుంది ! Jio నంబర్ : 6304993823 ప్యాక్ వివరాలు  : MRP 19 MyJioని ఉపయోగించి రీఛార్జ్ చేసుకోండి మరియు అన్ని రీఛార్జ్‌లపై జీరో కన్వినెన్స్ ఛార్జీలను ఆస్వాదించండి. డేటా ప్యాక్‌ని కొనుగోలు చేయడానికి - http://tiny.jio.com/databooster,2024-12-10T20:52:10+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_288,sms,JE-JioBal,(none),"Missed call to 1299 provides only Plan & balance details. Balance for Jio Number 6304993823:  1) Rs899_90D_2GB/D_20GB Plan:  Data: 1.40 GB out of 2.00 GB/day SMS: 100 out of 100/day Plan expiry: 11 Dec 2024, 08:43 PM 2) MRP 19 Plan:  Data: 0 MB out of 1.00 GB. Plan expiry: 11 Dec 2024, 08:43 PM 3) MRP 19 Plan:  Data: 0 MB out of 1.00 GB. Plan expiry: 11 Dec 2024, 08:43 PM 4) MRP 19 Plan:  Data: 73.76 MB out of 1.00 GB Plan expiry: 11 Dec 2024, 08:43 PM  For more details, click https://www.jio.com/dl/dashboard_home  For anything related to Jio, use HelloJio - your 24X7 virtual assistant. Click  http://tiny.jio.com/databalance",2024-12-10T21:03:22+00:00,promotion,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_289,sms,JE-JioBal,(none),"Missed call to 1299 provides only Plan & balance details. Balance for Jio Number 6304993823:  1) Rs899_90D_2GB/D_20GB Plan:  Data: 1.40 GB out of 2.00 GB/day SMS: 100 out of 100/day Plan expiry: 11 Dec 2024, 08:43 PM 2) MRP 19 Plan:  Data: 0 MB out of 1.00 GB. Plan expiry: 11 Dec 2024, 08:43 PM 3) MRP 19 Plan:  Data: 0 MB out of 1.00 GB. Plan expiry: 11 Dec 2024, 08:43 PM 4) MRP 19 Plan:  Data: 73.76 MB out of 1.00 GB Plan expiry: 11 Dec 2024, 08:43 PM  For more details, click https://www.jio.com/dl/dashboard_home  For anything related to Jio, use HelloJio - your 24X7 virtual assistant. Click  http://tiny.jio.com/databalance",2024-12-10T21:03:32+00:00,promotion,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_290,sms,JA-JioPay,(none),"Usage Alert! 50% of daily data used as on 10-Dec-24 23:53 ! Jio Number : 6304993823  Daily Data quota as per plan : 2 GB  For data saving tips, watch this video : https://youtu.be/ZFUDydctV78",2024-12-11T00:09:44+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_291,sms,JA-JioPay,(none),"10-Dec-24 23:53 నాటికి 50% రోజువారీ డేటా కోటా ఉపయోగించబడింది. జియో నంబరు : 6304993823 ప్లాన్ ప్రకారం మొత్తం డేటా కోటా: 2 GB మై జియో యాప్ తో మీ అకౌంట్ ను మేనేజ్ చేయడానికి, మరింత తెలుసుకోవడానికి, https://www.youtube.com/watch?v=9vrk7PJWlOo క్లిక్ చేయండి. మీ ప్రస్తుత బ్యాలెన్స్, వ్యాలిడిటీ, ప్లాను వివరాలు మరియు ఉత్తేజకరమైన రీఛార్జ్ ప్లాన్ల కోసం 1991 డయల్ చేయండి",2024-12-11T00:16:21+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_292,sms,JA-JIOINF,(none),Your plan for Jio number 6304993823 is expiring today. Recharge IMMEDIATELY to enjoy continued services.,2024-12-11T09:16:01+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_293,sms,JK-620016,(none),"మీ Jio నంబర్ 6304993823 యొక్క ప్లాన్ గడువు త్వరలో ముగియనున్నది. Rs.899 తో రీఛార్జ్ చేయండి, 90 రోజుల పాటు రోజుకు 2 GB డేటా, అన్‌లిమిటెడ్ 5G  మరియు అపరమితమైన కాల్స్ తో ఆనందించండి. రీఛార్జ్ చేయడానికి ఈ లింక్ www.jio.com/r/AfcLwMKJK క్లిక్ చేయండి. T&C apply.",2024-12-11T12:28:11+00:00,promotion,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_294,sms,JG-JioBal,(none),"Missed call to 1299 provides only Plan & balance details. Balance for Jio Number 6304993823:  1) Rs899_90D_2GB/D_20GB Plan:  Data: 1.15 GB out of 2.00 GB/day SMS: 100 out of 100/day Plan expiry: 11 Dec 2024, 08:43 PM 2) MRP 19 Plan:  Data: 0 MB out of 1.00 GB. Plan expiry: 11 Dec 2024, 08:43 PM 3) MRP 19 Plan:  Data: 73.76 MB out of 1.00 GB Plan expiry: 11 Dec 2024, 08:43 PM  For more details, click https://www.jio.com/dl/dashboard_home  For anything related to Jio, use HelloJio - your 24X7 virtual assistant. Click  http://tiny.jio.com/databalance",2024-12-11T13:07:43+00:00,promotion,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_295,sms,JA-JioPay,(none),"Usage Alert! 50% of available data used as on 11-Dec-24 14:03 ! Jio Number : 6304993823 Total Data quota as per plan : 2 GB  Balance Data quota : 863.20 MB Plan Name : Rs899_90D_2GB/D_20GB  Validity : 11-Dec-24 20:43  For data saving tips, watch this video : https://youtu.be/ZFUDydctV78",2024-12-11T14:03:46+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_296,sms,JA-JioPay,(none),"11-Dec-24 14:03 నాటికి 50% డేటా కోటా ఉపయోగించబడింది. జియో నంబరు : 6304993823 బ్యాలెన్స్ డేటా: 863.20 MB ప్లాన్ ప్రకారం మొత్తం డేటా కోటా: 2 GB ప్లాన్ పేరు: Rs899_90D_2GB/D_20GB వ్యాలిడిటీ: 11-Dec-24 20:43 గంటలు మీ డేటా కోటాను మరింత సమర్థవంతంగా ఎలా మేనేజ్ చేయాలో చిట్కాల కోసం, https://youtu.be/3O77Akb1xds క్లిక్ చేయండి మై జియో యాప్ తో మీ అకౌంట్ ను మేనేజ్ చేయడానికి, www.jio.com/GetMyJio క్లిక్ చేయండి",2024-12-11T14:03:48+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
sms_297,sms,JD-620016,(none),"మీ Jio నంబర్ 6304993823 యొక్క ప్లాన్ గడువు త్వరలో ముగియనున్నది. Rs.799 తో రీఛార్జ్ చేయండి, 84 రోజుల పాటు రోజుకు 1.5GB డేటా  మరియు అపరమితమైన కాల్స్ తో ఆనందించండి. రీఛార్జ్ చేయడానికి ఈ లింక్ www.jio.com/r/AfnbDfTd6 క్లిక్ చేయండి. T&C apply.",2024-12-11T15:47:08+00:00,transaction,high,1,Verify transaction; SMS BLOCKUPI if unauthorised.,rule+llm_disagree,0.92,rule+llm_disagree
sms_298,sms,JX-620016,(none),"Recharge your Jio no 6304993823 with Rs.899  on PhonePe. Enjoy Unlimited 5G data + 2 GB/day & 20 GB extra high speed 4G data, Unlimited Voice for 90 Days. Also get Rs.400 Rewards from PhonePe each time on first 3 recharges by paying via UPI. T&CA. https://phon.pe/jiog",2024-12-11T16:08:19+00:00,transaction,high,1,Verify transaction details and report if unauthorised.,rule+llm_disagree,0.92,rule+llm_disagree
sms_299,sms,JA-JioPay,(none),"11-Dec-24 16:12 Hrs నాటికి 50% డేటా కోటా ఉపయోగించబడింది. జియో నంబరు : 6304993823 బ్యాలెన్స్ డేటా: 217.9 MB ప్లాన్ ప్రకారం మొత్తం డేటా కోటా: 2 GB ప్లాన్ పేరు: Rs899_90D_2GB/D_20GB వ్యాలిడిటీ: 11-Dec-24 20:43 Hrs గంటలు మీ డేటా కోటాను మరింత సమర్థవంతంగా ఎలా మేనేజ్ చేయాలో చిట్కాల కోసం, https://youtu.be/3O77Akb1xds క్లిక్ చేయండి మై జియో యాప్ తో మీ అకౌంట్ ను మేనేజ్ చేయడానికి, www.jio.com/GetMyJio క్లిక్ చేయండి",2024-12-11T16:12:21+00:00,notification,low,0,,rule+llm_disagree,0.92,rule+llm_disagree
